name,label,gender,region,format
Sambhali Rafat,PERSON,female,muslim,lastname_firstname
Hamza,PERSON,male,muslim,firstname_only
Lekha,PERSON,female,malayalam,firstname_only
Subodh L,PERSON,male,hindi,firstname_initial
Martin Madhav Antony,PERSON,male,christian,three_part
Jagannath D,PERSON,male,odia,firstname_initial
Akshay Bhandary,PERSON,male,kannada,firstname_lastname
L Besra,PERSON,male,christian,initial_lastname
Dharamchand C,PERSON,male,rajasthani,firstname_initial
Navjeet P,PERSON,female,punjabi,firstname_initial
Fernandez Salim,PERSON,male,malayalam,lastname_firstname
GAUTAM HARIJAN,PERSON,male,gujarati,upper
Balagangadhar B,PERSON,male,kannada,firstname_initial
Angom Biate,PERSON,female,northeast,firstname_lastname
Donbok Lepcha,PERSON,male,northeast,firstname_lastname
M Gopalan,PERSON,male,christian,initial_lastname
JASKARAN SETHI,PERSON,male,punjabi,upper
Onkar Duggal,PERSON,male,punjabi,firstname_lastname
Prashanta R,PERSON,male,bengali,firstname_initial
Dillip Barik,PERSON,male,odia,firstname_lastname
Kamaldeep,PERSON,female,punjabi,firstname_only
Acharya Joydeb,PERSON,male,bengali,lastname_firstname
Ashoka Karkera,PERSON,male,kannada,firstname_lastname
Ganeswar D,PERSON,male,odia,firstname_initial
Meenakshi Sharma,PERSON,female,telugu,firstname_lastname
Bhuri Rathore,PERSON,female,rajasthani,firstname_lastname
lopamudra swain,PERSON,female,odia,lower
Vatsal Kapadia,PERSON,male,gujarati,firstname_lastname
Goutam Dolui,PERSON,male,bengali,firstname_lastname
anil ouseph,PERSON,male,malayalam,lower
Siddharta Goswami,PERSON,male,bengali,firstname_lastname
asenla zou,PERSON,female,northeast,lower
Shil Mallika,PERSON,female,assamese,lastname_firstname
kaleem kirmani,PERSON,male,muslim,lower
Midya Kiran,PERSON,female,assamese,lastname_firstname
Pasha R,PERSON,male,muslim,firstname_initial
Jamshedji,PERSON,male,parsi,firstname_only
manoj iyer,PERSON,male,malayalam,lower
Kalki D,PERSON,female,rajasthani,firstname_initial
Tripathi Kasturchand,PERSON,male,jain,lastname_firstname
Rishika S,PERSON,female,hindi,firstname_initial
Girish B,PERSON,male,gujarati,firstname_initial
W Raman,PERSON,male,malayalam,initial_lastname
Bose Pratibha,PERSON,female,odia,lastname_firstname
Chauhan Percy,PERSON,male,christian,lastname_firstname
Roxana,PERSON,female,parsi,firstname_only
HIJAM DEORI,PERSON,female,northeast,upper
M Kunte,PERSON,female,marathi,initial_lastname
MALAYA GHADAI,PERSON,female,odia,upper
M R Pathak,PERSON,female,hindi,initials_lastname
Umadevi M,PERSON,female,kannada,firstname_initial
Roshmi,PERSON,female,assamese,firstname_only
Rajveer Bhatia,PERSON,female,punjabi,firstname_lastname
R Vohra,PERSON,male,rajasthani,initial_lastname
Chandramohan Nadar,PERSON,male,tamil,firstname_lastname
prosenjit dasgupta,PERSON,male,bengali,lower
CHAMKAUR SAHNI,PERSON,male,punjabi,upper
lovlina boro,PERSON,male,northeast,lower
Avinash P,PERSON,male,marathi,firstname_initial
Roshan Suntook,PERSON,female,parsi,firstname_lastname
Inamdar Pranjali,PERSON,female,marathi,lastname_firstname
A Nair,PERSON,male,tamil,initial_lastname
VIDYAWATI SHUKLA,PERSON,female,hindi,upper
Rajak Chitralekha,PERSON,female,assamese,lastname_firstname
Sahni Ranjit,PERSON,female,punjabi,lastname_firstname
S Gupte,PERSON,male,marathi,initial_lastname
L Daga,PERSON,female,rajasthani,initial_lastname
SHYAMAL GHORAI,PERSON,male,bengali,upper
Subramani,PERSON,male,tamil,firstname_only
Jadeja Bhavna,PERSON,female,gujarati,lastname_firstname
T Vempati,PERSON,female,telugu,initial_lastname
J Kanwar,PERSON,male,punjabi,initial_lastname
Gurusamy Silambarasan,PERSON,male,tamil,lastname_firstname
Prasanta Nandy,PERSON,male,assamese,firstname_lastname
AHIMSA PURI,PERSON,female,jain,upper
Pooja Chana,PERSON,female,punjabi,firstname_lastname
JIBREEL BUKHARI,PERSON,male,muslim,upper
Gurnoor B,PERSON,male,punjabi,firstname_initial
C Sran,PERSON,female,punjabi,initial_lastname
Atman Sheth,PERSON,male,gujarati,firstname_lastname
A Bamji,PERSON,male,parsi,initial_lastname
Sran Amandeep,PERSON,female,punjabi,lastname_firstname
D Ghadiali,PERSON,female,parsi,initial_lastname
nachattar panag,PERSON,male,punjabi,lower
Saharanpuri Izhaan,PERSON,male,muslim,lastname_firstname
Mangibai Daya Bansal,PERSON,female,rajasthani,three_part
Jinal S,PERSON,female,gujarati,firstname_initial
Indrasena Kandula,PERSON,male,telugu,firstname_lastname
B Banjara,PERSON,female,hindi,initial_lastname
G Taneja,PERSON,male,jain,initial_lastname
Bornali N,PERSON,female,assamese,firstname_initial
Mohite Ujwala,PERSON,female,marathi,lastname_firstname
KARAMJIT SAHOTRA,PERSON,male,punjabi,upper
Baruah Tongbram,PERSON,female,northeast,lastname_firstname
Anjali Doshi,PERSON,female,gujarati,firstname_lastname
Rajkumari A,PERSON,female,northeast,firstname_initial
SALVATORE PURI,PERSON,male,christian,upper
Reuben P,PERSON,male,christian,firstname_initial
Saraiya Gopi,PERSON,male,gujarati,lastname_firstname
Gerald,PERSON,male,christian,firstname_only
Devilal C,PERSON,male,rajasthani,firstname_initial
Brahma Hijam,PERSON,female,northeast,lastname_firstname
P Juyal,PERSON,female,hindi,initial_lastname
Behroze,PERSON,male,parsi,firstname_only
sanjeev pagidipalli,PERSON,male,telugu,lower
Shirin,PERSON,female,parsi,firstname_only
Paliwal Ishika,PERSON,female,hindi,lastname_firstname
suryaprakash kakinada,PERSON,male,telugu,lower
D Sebastian,PERSON,male,christian,initial_lastname
Shanthi Thirunavukkarasu,PERSON,female,tamil,firstname_lastname
Shilpa Raichur,PERSON,female,kannada,firstname_lastname
Kamla Ojha,PERSON,female,hindi,firstname_lastname
Doshi Mahendra,PERSON,male,gujarati,lastname_firstname
bihari vohra,PERSON,male,rajasthani,lower
GANDHARI JOSHI,PERSON,female,marathi,upper
ashim panda,PERSON,male,assamese,lower
tapasya routray,PERSON,female,odia,lower
DAGADU VAIDYA,PERSON,male,marathi,upper
Shajna Subramaniam,PERSON,female,malayalam,firstname_lastname
karamjeet kalra,PERSON,female,punjabi,lower
dasappa patil,PERSON,male,kannada,lower
Gaurang Prajapati,PERSON,male,gujarati,firstname_lastname
Jamuna Zeliang,PERSON,female,northeast,firstname_lastname
Anuradha H,PERSON,female,kannada,firstname_initial
Jayalalitha,PERSON,female,telugu,firstname_only
G Nagarajan,PERSON,male,tamil,initial_lastname
Kastur Asha Joshi,PERSON,female,jain,three_part
Srilakshmi Saundatti,PERSON,female,kannada,firstname_lastname
Shobhna B,PERSON,female,gujarati,firstname_initial
debashis nandy,PERSON,male,bengali,lower
Sham Sidhu,PERSON,male,punjabi,firstname_lastname
Thotapalli Harsha,PERSON,male,telugu,lastname_firstname
Sema Chubala,PERSON,female,northeast,lastname_firstname
deepshikha ghorai,PERSON,female,bengali,lower
N Iyer,PERSON,male,jain,initial_lastname
Ubaid Ansari,PERSON,male,muslim,firstname_lastname
Lakshmi Mati Gopalan,PERSON,female,malayalam,three_part
A Mallah,PERSON,male,hindi,initial_lastname
Altaf Deobandi,PERSON,male,muslim,firstname_lastname
K Majmudar,PERSON,female,gujarati,initial_lastname
VIJAYALAKSHMI VEMPATI,PERSON,female,telugu,upper
D Ghorai,PERSON,female,bengali,initial_lastname
Jayamma Lakshmi Naik,PERSON,female,kannada,three_part
Umrigar Aloo,PERSON,female,parsi,lastname_firstname
J Khasi,PERSON,female,assamese,initial_lastname
A Lodhia,PERSON,female,gujarati,initial_lastname
Chezhiyan T,PERSON,male,tamil,firstname_initial
Laxmichand B,PERSON,male,jain,firstname_initial
Mev Adinath,PERSON,male,jain,lastname_firstname
Ramkumar,PERSON,male,tamil,firstname_only
Lakshmipathy Raja,PERSON,male,tamil,firstname_lastname
KARTIK MOHANTY,PERSON,male,odia,upper
Shah Panna,PERSON,female,gujarati,lastname_firstname
nagamma naik,PERSON,female,kannada,lower
Dave Chetna,PERSON,female,gujarati,lastname_firstname
Sajan,PERSON,male,malayalam,firstname_only
Prakash Soundararajan,PERSON,male,tamil,firstname_lastname
sylvia kaimal,PERSON,female,christian,lower
M Rath,PERSON,female,odia,initial_lastname
SELINA RAJA,PERSON,female,christian,upper
R Sebastian,PERSON,female,malayalam,initial_lastname
Hirji,PERSON,male,parsi,firstname_only
paonam lama,PERSON,male,northeast,lower
sharungbam swargiary,PERSON,female,northeast,lower
Inderjit T,PERSON,male,punjabi,firstname_initial
Guruprasad Shanmugam,PERSON,male,tamil,firstname_lastname
Mammen Unni,PERSON,male,malayalam,lastname_firstname
Satyen,PERSON,male,bengali,firstname_only
P Mahapatra,PERSON,female,bengali,initial_lastname
Kang Prabhdeep,PERSON,male,punjabi,lastname_firstname
Dalal Freni,PERSON,female,parsi,lastname_firstname
sheeba sebastian,PERSON,female,malayalam,lower
Renuka Maniyani,PERSON,female,kannada,firstname_lastname
ilina samantaray,PERSON,female,odia,lower
Ahir Devendra,PERSON,male,hindi,lastname_firstname
Maurice Kishan Lamba,PERSON,male,christian,three_part
C Daimary,PERSON,female,northeast,initial_lastname
A Loganathan,PERSON,male,christian,initial_lastname
K Driver,PERSON,male,parsi,initial_lastname
Indu S,PERSON,female,hindi,firstname_initial
Shantilal Tanwar,PERSON,male,jain,firstname_lastname
Dhaka Dalchand,PERSON,male,rajasthani,lastname_firstname
Z Ghadiali,PERSON,female,parsi,initial_lastname
Rafiq,PERSON,male,muslim,firstname_only
Ruhul Pirzada,PERSON,male,muslim,firstname_lastname
Jagtar P,PERSON,male,punjabi,firstname_initial
pramila diwan,PERSON,female,marathi,lower
D Abraham,PERSON,female,malayalam,initial_lastname
ramadevi agarwal,PERSON,female,telugu,lower
Vekariya Sanjay,PERSON,male,gujarati,lastname_firstname
Yaqoob,PERSON,male,muslim,firstname_only
Kushal Tamang,PERSON,male,assamese,firstname_lastname
Gautamlal Keshwala,PERSON,male,jain,firstname_lastname
NAAZ FATIMA ABBASI,PERSON,female,muslim,three_part_upper
L Chothe,PERSON,female,northeast,initial_lastname
Sunil P,PERSON,male,gujarati,firstname_initial
POOJA BATH,PERSON,female,punjabi,upper
N Deori,PERSON,female,assamese,initial_lastname
Rawat Daulat,PERSON,male,rajasthani,lastname_firstname
Harihar J,PERSON,male,odia,firstname_initial
Jayant,PERSON,male,marathi,firstname_only
M Kandhlawi,PERSON,female,muslim,initial_lastname
Mukhtar Hussain,PERSON,male,muslim,firstname_lastname
Acharya Alpa,PERSON,female,gujarati,lastname_firstname
Jat Neminath,PERSON,male,jain,lastname_firstname
ANANT THITE,PERSON,male,marathi,upper
Hariharan Natarajan,PERSON,male,tamil,lastname_firstname
Rustomji Umrigar,PERSON,female,parsi,firstname_lastname
N Nargund,PERSON,female,kannada,initial_lastname
George,PERSON,male,christian,firstname_only
Birdy Freny,PERSON,female,parsi,lastname_firstname
RAGHAVENDRA GANIGA,PERSON,male,kannada,upper
kumari kuki,PERSON,female,northeast,lower
S Muley,PERSON,female,marathi,initial_lastname
P Bhandari,PERSON,male,rajasthani,initial_lastname
Arbin,PERSON,male,northeast,firstname_only
thangam kothandaraman,PERSON,female,tamil,lower
dibakar lenka,PERSON,male,odia,lower
Sarojben Brahmbhatt,PERSON,female,jain,firstname_lastname
Shobhna Rani Nayak,PERSON,female,gujarati,three_part
Dilshad Qureshi,PERSON,male,muslim,firstname_lastname
CHEZHIYAN ALAGAPPAN,PERSON,male,tamil,upper
Noel T,PERSON,male,christian,firstname_initial
S Kathiresan,PERSON,male,tamil,initial_lastname
Gajjar Lalit,PERSON,male,gujarati,lastname_firstname
Bina Naik,PERSON,female,odia,firstname_lastname
Parekh Ila,PERSON,female,gujarati,lastname_firstname
M Mahata,PERSON,female,bengali,initial_lastname
JUGALKISHORE MANN,PERSON,male,rajasthani,upper
LEELA KANDULA,PERSON,female,telugu,upper
Sangtam Ferdinand,PERSON,male,northeast,lastname_firstname
Jibreel,PERSON,male,muslim,firstname_only
Sasmal Gobin,PERSON,male,assamese,lastname_firstname
kavitha chidambaram,PERSON,female,tamil,lower
U Sundari,PERSON,male,odia,initial_lastname
Malik Meethi,PERSON,female,rajasthani,lastname_firstname
P Koppal,PERSON,female,kannada,initial_lastname
Dayal Phom,PERSON,male,northeast,firstname_lastname
Zachariah Roshni,PERSON,female,malayalam,lastname_firstname
unnikrishnan nair,PERSON,male,malayalam,lower
R Jethva,PERSON,female,jain,initial_lastname
HARI MEKA,PERSON,male,telugu,upper
Sastry Kailasam,PERSON,male,telugu,lastname_firstname
Dina,PERSON,female,parsi,firstname_only
Achuthan Nisha,PERSON,female,malayalam,lastname_firstname
Manchersha,PERSON,male,parsi,firstname_only
triveni ganta,PERSON,female,telugu,lower
Nilamani Ram Majhi,PERSON,male,odia,three_part
V H Godara,PERSON,male,hindi,initials_lastname
Nidhi,PERSON,female,gujarati,firstname_only
Ramulamma Sharma,PERSON,female,telugu,firstname_lastname
Tejas Saran,PERSON,male,hindi,firstname_lastname
Brijmohan G,PERSON,male,rajasthani,firstname_initial
VETRISELVAN MAHALINGAM,PERSON,male,tamil,upper
Bhanwari Sethi,PERSON,female,rajasthani,firstname_lastname
K Gohel,PERSON,male,gujarati,initial_lastname
jagatjit bath,PERSON,male,punjabi,lower
KASHMIRA BATLIBOI,PERSON,female,parsi,upper
Jamshed Captain,PERSON,female,parsi,firstname_lastname
S Achary,PERSON,male,telugu,initial_lastname
Bhutia Sharungbam,PERSON,female,northeast,lastname_firstname
Sagar U,PERSON,female,rajasthani,firstname_initial
LAKHIMI SYIEM,PERSON,female,assamese,upper
paresh munshi,PERSON,male,gujarati,lower
Samri Bansal,PERSON,female,rajasthani,firstname_lastname
N V Hathi,PERSON,male,gujarati,initials_lastname
Dash Jyotirmayee,PERSON,female,odia,lastname_firstname
Villoo J,PERSON,female,parsi,firstname_initial
Tatya Dalvi,PERSON,male,marathi,firstname_lastname
gitali garo,PERSON,female,assamese,lower
Rudresh M,PERSON,male,kannada,firstname_initial
vishnu swarnakar,PERSON,male,hindi,lower
RAJKUMARI WANCHO,PERSON,female,northeast,upper
Tampha M,PERSON,female,northeast,firstname_initial
sowjanya pothuri,PERSON,female,telugu,lower
J L Meka,PERSON,male,telugu,initials_lastname
Harihar P,PERSON,male,odia,firstname_initial
Nagar Madhuriben,PERSON,female,jain,lastname_firstname
Wanbok,PERSON,male,northeast,firstname_only
HEMLATA RADHA CHAMAR,PERSON,female,hindi,three_part_upper
Shilpa Ganiga,PERSON,female,kannada,firstname_lastname
Poulomi,PERSON,female,bengali,firstname_only
MISHRI JOSHI,PERSON,female,rajasthani,upper
Lakshmanan Kannamma,PERSON,female,tamil,lastname_firstname
prarthana senapati,PERSON,female,bengali,lower
M Ramanathan,PERSON,female,tamil,initial_lastname
Rao Lalitha,PERSON,female,kannada,lastname_firstname
LALCHAND RANA,PERSON,male,rajasthani,upper
Mukta Murmu,PERSON,female,bengali,firstname_lastname
zarir suntook,PERSON,male,parsi,lower
CHAKRADHAR SETHI,PERSON,male,odia,upper
TULSI OBEROI,PERSON,male,hindi,upper
S Paramanik,PERSON,male,bengali,initial_lastname
RAMAKRISHNA KOTHA,PERSON,male,telugu,upper
Kulkarni Pralhad,PERSON,male,marathi,lastname_firstname
Hitesh S,PERSON,male,assamese,firstname_initial
Alwyn R,PERSON,male,christian,firstname_initial
Raichur Savitha,PERSON,female,kannada,lastname_firstname
yashika koeri,PERSON,female,hindi,lower
K Zaveri,PERSON,female,jain,initial_lastname
P Ralte,PERSON,male,assamese,initial_lastname
Solomon Aparna,PERSON,female,malayalam,lastname_firstname
Rukhshana Tata,PERSON,female,parsi,firstname_lastname
CRUZ BHATT,PERSON,male,christian,upper
Rahman,PERSON,male,muslim,firstname_only
Erach,PERSON,male,parsi,firstname_only
Bobita A,PERSON,female,northeast,firstname_initial
Nigel G,PERSON,male,christian,firstname_initial
Amrutha K,PERSON,female,telugu,firstname_initial
Dharmendra P,PERSON,male,kannada,firstname_initial
Aindrila,PERSON,female,bengali,firstname_only
Mammen Shiju,PERSON,male,malayalam,lastname_firstname
Mittal Olivia,PERSON,female,christian,lastname_firstname
Hashmi Sarfraz,PERSON,male,muslim,lastname_firstname
A D Lukose,PERSON,female,malayalam,initials_lastname
M Kalbi,PERSON,female,rajasthani,initial_lastname
Gangabai B,PERSON,female,rajasthani,firstname_initial
BHUSHAN TAMHANE,PERSON,male,marathi,upper
Deepthi Raghavendra,PERSON,female,telugu,firstname_lastname
A Qazi,PERSON,female,muslim,initial_lastname
Anita D,PERSON,female,odia,firstname_initial
FIROZ OUSEPH,PERSON,male,malayalam,upper
godrej fatakia,PERSON,male,parsi,lower
Prasanta S,PERSON,male,assamese,firstname_initial
Benny H,PERSON,male,christian,firstname_initial
Shyamsundar,PERSON,male,odia,firstname_only
Tamilarasi R,PERSON,female,tamil,firstname_initial
J Cherian,PERSON,male,malayalam,initial_lastname
saravanan velayutham,PERSON,male,tamil,lower
gopi jethva,PERSON,male,gujarati,lower
R Dehuri,PERSON,female,odia,initial_lastname
Krishnaveni Tenali,PERSON,female,telugu,firstname_lastname
Mukherji Bhagwati,PERSON,female,jain,lastname_firstname
Tarun Panja,PERSON,male,assamese,firstname_lastname
Dilbag,PERSON,male,punjabi,firstname_only
K Meitei,PERSON,male,assamese,initial_lastname
A Garo,PERSON,male,northeast,initial_lastname
viraf dalal,PERSON,male,parsi,lower
Sachin A,PERSON,male,gujarati,firstname_initial
Kenny R,PERSON,male,northeast,firstname_initial
Nirmali,PERSON,female,assamese,firstname_only
pandit madgaonkar,PERSON,male,marathi,lower
ujamben godara,PERSON,female,jain,lower
RAMCHANDRA PADAM BAGUL,PERSON,male,marathi,three_part_upper
naveeda gilani,PERSON,female,muslim,lower
Yaqoota Bibi Akhtar,PERSON,female,muslim,three_part
Mrinal B,PERSON,male,bengali,firstname_initial
M Pandey,PERSON,female,gujarati,initial_lastname
Dhavale Sakhubai,PERSON,female,marathi,lastname_firstname
Harsimran B,PERSON,female,punjabi,firstname_initial
SHAIMON MAHILARY,PERSON,female,northeast,upper
Maninder Johal,PERSON,female,punjabi,firstname_lastname
Ramdas,PERSON,male,marathi,firstname_only
ITI SINGH,PERSON,female,odia,upper
Sangha Kulwinder,PERSON,male,punjabi,lastname_firstname
J Purum,PERSON,male,assamese,initial_lastname
G Jain,PERSON,female,hindi,initial_lastname
C Kanaujia,PERSON,female,christian,initial_lastname
Hema A,PERSON,female,tamil,firstname_initial
Parvathy J,PERSON,female,malayalam,firstname_initial
Pradeep Kurien,PERSON,male,malayalam,firstname_lastname
GULABCHAND RAWALIYA,PERSON,male,rajasthani,upper
Gautam,PERSON,male,bengali,firstname_only
pulak jana,PERSON,male,bengali,lower
N Sidhwa,PERSON,male,parsi,initial_lastname
Roxana Kotwal,PERSON,female,parsi,firstname_lastname
Aspandiar Panthaki,PERSON,male,parsi,firstname_lastname
UDDHAV SARPOTDAR,PERSON,male,marathi,upper
C Iyer,PERSON,male,gujarati,initial_lastname
Kumaran Sivadas,PERSON,male,malayalam,lastname_firstname
Eldho,PERSON,male,malayalam,firstname_only
rukhsar warsi,PERSON,female,muslim,lower
SUKHBIR DEOL,PERSON,male,punjabi,upper
Dumasia Dinaz,PERSON,female,parsi,lastname_firstname
N Udawat,PERSON,female,jain,initial_lastname
Baia Kabui,PERSON,female,northeast,firstname_lastname
Vimala Maddala,PERSON,female,telugu,firstname_lastname
FAHAD KASHMIRI,PERSON,male,muslim,upper
Charulata Kala Dash,PERSON,female,odia,three_part
Nagarwala Parvez,PERSON,male,parsi,lastname_firstname
RIMI BAGCHI,PERSON,female,bengali,upper
DNYANESHWAR KALE,PERSON,male,marathi,upper
R M Namboothiri,PERSON,male,malayalam,initials_lastname
NANURAM MAHESHWARI,PERSON,male,rajasthani,upper
CHINMAYI HANSDA,PERSON,female,odia,upper
J Kotal,PERSON,female,assamese,initial_lastname
Jal J,PERSON,male,parsi,firstname_initial
J Hota,PERSON,male,odia,initial_lastname
manbai soni,PERSON,female,jain,lower
