name,label,category,source,augmentation
Malik Service Centre,MERCHANT,auto,local_pattern,original
Angel Herbal,MERCHANT,salon,local_pattern,augmented
Kiranakart   Technologies   Pvt   Ltd,MERCHANT,corporate,legal_entity,augmented
Sharma oTurism,MERCHANT,travel,local_pattern,augmented
Ideal  Steel,MERCHANT,hardware,local_pattern,augmented
P2P-Ansari Coaching Centre,MERCHANT,education,local_pattern,augmented
Desh Photo SStudio,MERCHANT,stationery,local_pattern,augmented
Guru Nanak...,MERCHANT,local_shop,local_pattern,augmented
PantHerbalBeauty,MERCHANT,salon,local_pattern,augmented
IMPS-Organic Pvt Ltd,MERCHANT,local_shop,local_pattern,augmented
Pushpa Bridal Studio166,MERCHANT,salon,local_pattern,augmented
Doubtnut,MERCHANT,education,real_brand,original
ahav Bag Corner,MERCHANT,local_shop,desi_pattern,augmented
Gopla Vidya Mandir,MERCHANT,education,local_pattern,augmented
Barka..,MERCHANT,medical,local_pattern,augmented
Shukla Medicals,MERCHANT,medical,local_pattern,original
Hash Furn,MERCHANT,furniture,local_pattern,augmented
Madina.Cycle.Store,MERCHANT,auto,local_pattern,augmented
Allied Transport,MERCHANT,travel,local_pattern,original
Raw Lap Zon,MERCHANT,local_shop,desi_pattern,augmented
Qureshi Flmower Shop,MERCHANT,local_shop,local_pattern,augmented
Das   Spare   Parts,MERCHANT,auto,local_pattern,augmented
Seth Mobi Poin,MERCHANT,electronics,local_pattern,augmented
Lala Cour Serv,MERCHANT,travel,local_pattern,augmented
Deepak Design Studio,MERCHANT,professional,local_pattern,original
Khurana Kitchen,MERCHANT,restaurant,local_pattern,original
Geeta Store,MERCHANT,local_shop,local_pattern,original
Mukesh Kapda Corne,MERCHANT,local_shop,desi_pattern,augmented
Goxlgappa Corner,MERCHANT,local_shop,desi_pattern,augmented
NEFT-Budh Cycle Store,MERCHANT,auto,local_pattern,augmented
Bablu Chaat Cner,MERCHANT,restaurant,local_pattern,augmented
KothariAuto,MERCHANT,auto,local_pattern,augmented
Accha Hair uCtting,MERCHANT,salon,local_pattern,augmented
UnitedJewellery,MERCHANT,jewellery,local_pattern,augmented
Mondal Cloth House,MERCHANT,clothing,local_pattern,original
UPI-Fast Mobiles,MERCHANT,electronics,local_pattern,augmented
Goda Ortho Clinc,MERCHANT,medical,local_pattern,augmented
Mithai  Palace,MERCHANT,local_shop,desi_pattern,augmented
BP,MERCHANT,fuel_auto,real_brand,augmented
Divya CNG Station GYW,MERCHANT,fuel,local_pattern,augmented
Sunita Travles,MERCHANT,travel,local_pattern,augmented
Rinku Service Station,MERCHANT,fuel,local_pattern,original
Golden Diagnostics DSZ,MERCHANT,medical,local_pattern,augmented
PAY-Patil Filling Station,MERCHANT,fuel,local_pattern,augmented
Tri Com Cen,MERCHANT,electronics,local_pattern,augmented
NEFT-Progress Gadgets,MERCHANT,electronics,local_pattern,augmented
Jai Mata Di Cloth Sre,MERCHANT,clothing,local_pattern,augmented
Ngarayan Ortho Clinic,MERCHANT,medical,local_pattern,augmented
Pawar Text...,MERCHANT,clothing,local_pattern,augmented
Banerjmee Classes,MERCHANT,education,local_pattern,augmented
Singh Book House,MERCHANT,stationery,local_pattern,original
Pawar Medical..,MERCHANT,medical,local_pattern,augmented
E ake Shop,MERCHANT,restaurant,local_pattern,augmented
Kulkarni   Consultants,MERCHANT,professional,local_pattern,augmented
Ahmed Emoium,MERCHANT,local_shop,local_pattern,augmented
Al Fatah Furniture/28,MERCHANT,furniture,local_pattern,augmented
Vaghela ..,MERCHANT,salon,local_pattern,augmented
Vaghela ithen,MERCHANT,restaurant,local_pattern,augmented
ineot,MERCHANT,food_delivery,real_brand,augmented
Guru Tax Consultant,MERCHANT,professional,local_pattern,original
Pathan Chemist ZKF,MERCHANT,medical,local_pattern,augmented
Krishna Hardawre Store,MERCHANT,hardware,local_pattern,augmented
Gaikwad Gen.,MERCHANT,local_shop,local_pattern,augmented
Dash Dental Clinic,MERCHANT,medical,local_pattern,original
Ruby-Plumbing,MERCHANT,hardware,local_pattern,augmented
NEFT-Select Jewellery,MERCHANT,jewellery,local_pattern,augmented
Snu obile Shop,MERCHANT,electronics,local_pattern,augmented
Bhat Advisor,MERCHANT,professional,local_pattern,augmented
UPI/Hindustan Associates,MERCHANT,local_shop,local_pattern,augmented
GolgappaKing,MERCHANT,local_shop,desi_pattern,augmented
Slver Jwellers,MERCHANT,jewellery,local_pattern,augmented
Topaz Hospita,MERCHANT,medical,local_pattern,augmented
Kaka Herb Bea,MERCHANT,salon,local_pattern,augmented
Mo Se,MERCHANT,local_shop,local_pattern,augmented
PAY-Digital Telecom,MERCHANT,electronics,local_pattern,augmented
Jai Lkshmi Electrical,MERCHANT,hardware,local_pattern,augmented
Maa Lkshmi Auo Parts,MERCHANT,auto,local_pattern,augmented
Thorat Aqurim,MERCHANT,local_shop,local_pattern,augmented
Sanjay Ki Dukan,MERCHANT,local_shop,desi_pattern,original
Amma Barb Shop,MERCHANT,salon,local_pattern,augmented
Shin Dent Clin,MERCHANT,medical,local_pattern,augmented
Al_Noor_Vidya_Mandir,MERCHANT,education,local_pattern,augmented
Bi Ha Cu,MERCHANT,salon,local_pattern,augmented
Shri Hari Digital Studio,MERCHANT,stationery,local_pattern,original
Geeta Computer Centre,MERCHANT,electronics,local_pattern,original
Om Telecom,MERCHANT,electronics,local_pattern,original
Jadeja Statioenry,MERCHANT,stationery,local_pattern,augmented
Bha Bok Store,MERCHANT,stationery,local_pattern,augmented
Mishhra Coaching,MERCHANT,education,local_pattern,augmented
Meha Juce Centre,MERCHANT,restaurant,local_pattern,augmented
Chauhan  Ka  Store,MERCHANT,local_shop,desi_pattern,augmented
Ancient Tyre House,MERCHANT,auto,local_pattern,original
Al Noor Telecom-833,MERCHANT,electronics,local_pattern,augmented
Hanuman Electro,MERCHANT,electronics,local_pattern,augmented
Chettiar Paan Shop,MERCHANT,restaurant,local_pattern,original
Banerjee Filling Station,MERCHANT,fuel,local_pattern,original
IMPS-Economy Petrol Pump,MERCHANT,fuel,local_pattern,augmented
Sharma Gmes,MERCHANT,jewellery,local_pattern,augmented
UPI/Guddu Fabrics,MERCHANT,clothing,local_pattern,augmented
UPI/Success Communication,MERCHANT,electronics,local_pattern,augmented
Swwami Spare Parts,MERCHANT,auto,local_pattern,augmented
Gill-Bartan-Corner,MERCHANT,local_shop,desi_pattern,augmented
Al uHda Learning Centre,MERCHANT,education,local_pattern,augmented
Chamunda Public School,MERCHANT,education,local_pattern,original
Juta Palace MNA,MERCHANT,local_shop,desi_pattern,augmented
Nana Dooddh Palace,MERCHANT,local_shop,desi_pattern,augmented
Dash Movers & Pa,MERCHANT,travel,local_pattern,augmented
SunilRefrigeration,MERCHANT,electronics,local_pattern,augmented
Onli...,MERCHANT,medical,local_pattern,augmented
Ashok Classes,MERCHANT,education,local_pattern,original
Mangal Gift Sohp,MERCHANT,local_shop,local_pattern,augmented
Dominos   Pizza,MERCHANT,restaurant,real_brand,augmented
Sant Fodo Point,MERCHANT,restaurant,local_pattern,augmented
Mahalakshmi  CA  Firm,MERCHANT,professional,local_pattern,augmented
Soni   Doodh   Wala,MERCHANT,local_shop,desi_pattern,augmented
Jai.Mata.Di.Readymade.Garments,MERCHANT,clothing,local_pattern,augmented
Behuera Laptop Hub,MERCHANT,local_shop,desi_pattern,augmented
Maa Lakshmi Private Limited,MERCHANT,local_shop,local_pattern,original
HindustanStationers,MERCHANT,stationery,local_pattern,augmented
Krishna Mobile Shop,MERCHANT,electronics,local_pattern,original
Barakt Express,MERCHANT,travel,local_pattern,augmented
StarSupermarket,MERCHANT,local_shop,local_pattern,augmented
Yogesh   Salon,MERCHANT,salon,local_pattern,augmented
Deepak Petrol Pump,MERCHANT,fuel,local_pattern,original
Jyoti Hair Cutting,MERCHANT,salon,local_pattern,original
Tiwari Tax Consultant,MERCHANT,professional,local_pattern,original
Sandhu Statione,MERCHANT,stationery,local_pattern,augmented
Accha Electri,MERCHANT,hardware,local_pattern,augmented
UPI/Kulkarni Gas Agency,MERCHANT,fuel,local_pattern,augmented
Va Pr St,MERCHANT,local_shop,local_pattern,augmented
Pandit Jewmellers,MERCHANT,jewellery,local_pattern,augmented
SanjayPhotoLab,MERCHANT,stationery,local_pattern,augmented
Du Pl,MERCHANT,hardware,local_pattern,augmented
Raju Spa-7867,MERCHANT,salon,local_pattern,augmented
Ghosh Unisex Salon,MERCHANT,salon,local_pattern,original
Gandhi Furnishing,MERCHANT,furniture,local_pattern,original
Silver aSlon,MERCHANT,salon,local_pattern,augmented
Juice int,MERCHANT,local_shop,desi_pattern,augmented
NairCentre,MERCHANT,local_shop,local_pattern,augmented
Al Kabir Chartered Acrcountants,MERCHANT,professional,local_pattern,augmented
Shri Sai Stores,MERCHANT,local_shop,local_pattern,original
Pandwey Jewellery,MERCHANT,jewellery,local_pattern,augmented
IMPS-Bhai Garage,MERCHANT,auto,local_pattern,augmented
Paa Kig,MERCHANT,local_shop,desi_pattern,augmented
Modern Acadelmy,MERCHANT,education,local_pattern,augmented
Third  Wave  Coffee,MERCHANT,restaurant,real_brand,augmented
NEFT-Sasta Sofa House,MERCHANT,furniture,local_pattern,augmented
Hegde.Silver.House,MERCHANT,jewellery,local_pattern,augmented
Green-Timber,MERCHANT,hardware,local_pattern,augmented
oa Furnitur,MERCHANT,furniture,local_pattern,augmented
Maha Home Deco,MERCHANT,furniture,local_pattern,augmented
Fortune Spare Parrts,MERCHANT,auto,local_pattern,augmented
ularni Sweets,MERCHANT,restaurant,local_pattern,augmented
Shroff  Motors,MERCHANT,auto,local_pattern,augmented
Chacha Paints,MERCHANT,hardware,local_pattern,original
Hegde   Book   Store,MERCHANT,stationery,local_pattern,augmented
Naturla Petroleum,MERCHANT,fuel,local_pattern,augmented
Radnhawa Tyre House,MERCHANT,auto,local_pattern,augmented
Emerald Desig...,MERCHANT,professional,local_pattern,augmented
Jai/Shri/Ram/Tech,MERCHANT,electronics,local_pattern,augmented
Zr India,MERCHANT,fashion,real_brand,augmented
Aashirwad Readymade Garments,MERCHANT,clothing,local_pattern,original
Ajay Silk Hous,MERCHANT,clothing,local_pattern,augmented
Lal Kichen,MERCHANT,furniture,local_pattern,augmented
IMPS-Rakesh Computer Hub,MERCHANT,local_shop,desi_pattern,augmented
Popular oBok House,MERCHANT,stationery,local_pattern,augmented
UPI/Sidhu Courier Service,MERCHANT,travel,local_pattern,augmented
Moonlig***,MERCHANT,local_shop,local_pattern,augmented
Khurana Ka Stofre,MERCHANT,local_shop,desi_pattern,augmented
Malik Legal Service.,MERCHANT,professional,local_pattern,augmented
iVshnu Jewellery,MERCHANT,jewellery,local_pattern,augmented
Topaz MManufacturing,MERCHANT,local_shop,local_pattern,augmented
Pink Pe***,MERCHANT,fuel,local_pattern,augmented
Popular Chatered Acountants,MERCHANT,professional,local_pattern,augmented
PantUnisexSalon,MERCHANT,salon,local_pattern,augmented
Hegde Makeover Studi,MERCHANT,salon,local_pattern,augmented
Quick Ply & Hardware,MERCHANT,hardware,local_pattern,original
Al Noor Hair Cutting,MERCHANT,salon,local_pattern,original
Cheema Cement,MERCHANT,hardware,local_pattern,augmented
Jai Mata Di Makeoover Studio,MERCHANT,salon,local_pattern,augmented
Waghmare Grocery Store,MERCHANT,local_shop,local_pattern,original
Mahadev Motor Parts/79,MERCHANT,auto,local_pattern,augmented
UPI-Golden Building Material,MERCHANT,hardware,local_pattern,augmented
Venkateswara Privatee Limited,MERCHANT,local_shop,local_pattern,augmented
Be Re Ga,MERCHANT,clothing,local_pattern,augmented
Al Huda Public School,MERCHANT,education,local_pattern,original
Singh Ka Shop,MERCHANT,local_shop,desi_pattern,original
NEFT-Kamla Boutique,MERCHANT,clothing,local_pattern,augmented
yadaV_sErvice_Centre,MERCHANT,auto,local_pattern,augmented
Deepak Coaching lases,MERCHANT,education,local_pattern,augmented
SheikhPrecious,MERCHANT,jewellery,local_pattern,augmented
AmbikaMiniMart,MERCHANT,local_shop,local_pattern,augmented
Thakur Saree Centre/57,MERCHANT,clothing,local_pattern,augmented
Rathod & Company,MERCHANT,local_shop,local_pattern,original
Saraswati Saree Centre,MERCHANT,clothing,local_pattern,original
Haji CA Firm921,MERCHANT,professional,local_pattern,augmented
Dhillon Saree House-2331,MERCHANT,clothing,local_pattern,augmented
Dehs Gas Agency,MERCHANT,fuel,local_pattern,augmented
Sarkar Interior,MERCHANT,professional,local_pattern,original
Jadhav_Restaurant,MERCHANT,restaurant,local_pattern,augmented
Raju Feitness,MERCHANT,local_shop,local_pattern,augmented
Babu Gold House,MERCHANT,jewellery,local_pattern,original
Mukherjee Tyres730,MERCHANT,auto,local_pattern,augmented
SaiBabaElectricals,MERCHANT,hardware,local_pattern,augmented
Mohi Noodle Pont,MERCHANT,local_shop,desi_pattern,augmented
Ashok  Mithai,MERCHANT,restaurant,local_pattern,augmented
srivaSTAvA DReSS,MERCHANT,clothing,local_pattern,augmented
Hegde Solutoins,MERCHANT,local_shop,local_pattern,augmented
Durgga Plumbing,MERCHANT,hardware,local_pattern,augmented
Opzal Mini Mart,MERCHANT,local_shop,local_pattern,augmented
Hamara Grocery Store,MERCHANT,local_shop,local_pattern,original
PAY-Premier Clinic,MERCHANT,medical,local_pattern,augmented
BhattSilks,MERCHANT,clothing,local_pattern,augmented
Crystal&Associates,MERCHANT,professional,local_pattern,augmented
Faith oMbile Shop,MERCHANT,electronics,local_pattern,augmented
Gouder Gift Sop,MERCHANT,local_shop,local_pattern,augmented
UPI/Al Madina Transport,MERCHANT,travel,local_pattern,augmented
Sandhu Makeover Studio,MERCHANT,salon,local_pattern,original
Lala Watch Zone,MERCHANT,local_shop,desi_pattern,original
Gupat Printing Press,MERCHANT,stationery,local_pattern,augmented
UPI/Hindustan CA Firm,MERCHANT,professional,local_pattern,augmented
Rekha   Textiles,MERCHANT,clothing,local_pattern,augmented
Desai Fitness,MERCHANT,local_shop,local_pattern,original
Goldy  Barber  Shop,MERCHANT,salon,local_pattern,augmented
Shekih Gems,MERCHANT,jewellery,local_pattern,augmented
Khurana Hair Studio,MERCHANT,salon,local_pattern,original
Goldy Ka Shop,MERCHANT,local_shop,desi_pattern,original
Joshi Stationery713,MERCHANT,stationery,local_pattern,augmented
UPI/Mukherjee Filling Station,MERCHANT,fuel,local_pattern,augmented
RohitTuitionCentre,MERCHANT,education,local_pattern,augmented
Shirdi Sai Daily Needs,MERCHANT,local_shop,local_pattern,original
Bhavani/Digital,MERCHANT,electronics,local_pattern,augmented
Digital   Gadgets,MERCHANT,electronics,local_pattern,augmented
P2P-Chacha Ka Shop,MERCHANT,local_shop,desi_pattern,augmented
Chacha Motors,MERCHANT,auto,local_pattern,original
AmbikaSofaHouse,MERCHANT,furniture,local_pattern,augmented
Pioneer_Restaurant,MERCHANT,restaurant,local_pattern,augmented
UPI/Emerald Dry Cleaners,MERCHANT,local_shop,local_pattern,augmented
BhaiCementStore,MERCHANT,hardware,local_pattern,augmented
P2P-Srivastava Medicals,MERCHANT,medical,local_pattern,augmented
Bajwa Family Restaurant,MERCHANT,restaurant,local_pattern,original
Shri Ganesh Furnishing-464,MERCHANT,furniture,local_pattern,augmented
Idea Trav,MERCHANT,travel,local_pattern,augmented
PAY-White Provision Store,MERCHANT,local_shop,local_pattern,augmented
Tirang Coacing Centre,MERCHANT,education,local_pattern,augmented
Chintu Boutique STR,MERCHANT,clothing,local_pattern,augmented
Pathan Silk House,MERCHANT,clothing,local_pattern,original
Kumar   Steel,MERCHANT,hardware,local_pattern,augmented
Naidu Flower Shop-870,MERCHANT,local_shop,local_pattern,augmented
MamaEducational,MERCHANT,education,local_pattern,augmented
IMPS-Amit Lassi King,MERCHANT,local_shop,desi_pattern,augmented
Shrqi Ram Consultants,MERCHANT,professional,local_pattern,augmented
Hathwvay,MERCHANT,telecom,real_brand,augmented
Rohit_Dress_Material,MERCHANT,clothing,local_pattern,augmented
Star Pvt Ltd,MERCHANT,local_shop,local_pattern,original
Chandra Grocery Store,MERCHANT,local_shop,local_pattern,original
Bio IT Solutions,MERCHANT,electronics,local_pattern,original
Namo Chemist,MERCHANT,medical,local_pattern,original
Vitthal Law Firm288,MERCHANT,professional,local_pattern,augmented
Bismillah.Pathology.Lab,MERCHANT,medical,local_pattern,augmented
Chandra   Ironing,MERCHANT,local_shop,local_pattern,augmented
Anikt IT Solutions,MERCHANT,electronics,local_pattern,augmented
Express So..,MERCHANT,furniture,local_pattern,augmented
Ko Fi,MERCHANT,local_shop,local_pattern,augmented
Gauri Gold House,MERCHANT,jewellery,local_pattern,original
Ghosh  Traders,MERCHANT,local_shop,local_pattern,augmented
LIC of India,MERCHANT,insurance,real_brand,original
IMPS-Grewal Classes,MERCHANT,education,local_pattern,augmented
Kale Emporium,MERCHANT,local_shop,local_pattern,original
Heritage Canteemn,MERCHANT,restaurant,local_pattern,augmented
Iyer Sweet House,MERCHANT,restaurant,local_pattern,original
Chintu wSilver,MERCHANT,jewellery,local_pattern,augmented
Kamath Herbal Beauty,MERCHANT,salon,local_pattern,original
Manoj Daily.,MERCHANT,local_shop,local_pattern,augmented
Indi Oil,MERCHANT,fuel_auto,real_brand,augmented
Amazon India,MERCHANT,ecommerce,real_brand,original
Sunshine Cloth House,MERCHANT,clothing,local_pattern,original
P2P-Salam Store,MERCHANT,local_shop,local_pattern,augmented
As Bo Ho,MERCHANT,stationery,local_pattern,augmented
Rastogi Spare Part..,MERCHANT,auto,local_pattern,augmented
Rajput Tailors,MERCHANT,clothing,local_pattern,original
Vaishno   Juice   Corner,MERCHANT,restaurant,local_pattern,augmented
KrishnaTaxConsultant,MERCHANT,professional,local_pattern,augmented
Bhai Ka Store,MERCHANT,local_shop,desi_pattern,original
Reh Fil Sta,MERCHANT,fuel,local_pattern,augmented
Hindustan   Legal   Services,MERCHANT,professional,local_pattern,augmented
Mama Institu,MERCHANT,education,local_pattern,augmented
Al Fah Stationers,MERCHANT,stationery,local_pattern,augmented
eeta Printing Pess,MERCHANT,stationery,local_pattern,augmented
Amit Biryani H.,MERCHANT,restaurant,local_pattern,augmented
Jai Groc Stor,MERCHANT,local_shop,local_pattern,augmented
SonuCourierService,MERCHANT,travel,local_pattern,augmented
Naidu_Departmental_Store,MERCHANT,local_shop,local_pattern,augmented
Jag Caf,MERCHANT,restaurant,local_pattern,augmented
Choicge Hardware,MERCHANT,hardware,local_pattern,augmented
Jadeja Printing Press,MERCHANT,stationery,local_pattern,original
Bajwa Tailors,MERCHANT,clothing,local_pattern,original
Kapoor Coaching Cenntre,MERCHANT,education,local_pattern,augmented
Sai Bridal Studio-526,MERCHANT,salon,local_pattern,augmented
UPI/Sandhu Service Statio,MERCHANT,fuel,local_pattern,augmented
UPI-Hindustan Arcchitects,MERCHANT,professional,local_pattern,augmented
UPI/Faith Tax Consultant,MERCHANT,professional,local_pattern,augmented
Sunilt Diamond,MERCHANT,jewellery,local_pattern,augmented
Super Beauty aSlon,MERCHANT,salon,local_pattern,augmented
aurav Gadges,MERCHANT,electronics,local_pattern,augmented
